year;region;region_oktmo;city;city_oktmo;air_general_level;air_standard_index;air_repeatability;air_qcp;air_solid_emissions;air_so_emissions;air_no_emissions;air_co_emissions;air_population;air_stantions
2018;г. Санкт-Петербург;40000000;САНКТ-ПЕТЕРБУРГ;40000000;1;No substance;No substance;NO2, О3;4.1;4.9;66.0;406.6;5351.9;9+11
2018;г. Севастополь;67000000;СЕВАСТОПОЛЬ;67000000;1;No substance;No substance;No substance;1.3;0.1;3.3;18.4;436.7;1
2019;Алтайский край;01000000;БАРНАУЛ;01701000;3;БП;20 ВВ, ст.6;ВВ, БП;11.0;18.4;18.1;43.5;632.7;5
2019;Алтайский край;01000000;БИЙСК;01705000;3;БП;No substance;БП, NO2;4.0;7.7;3.9;15.9;210.9;3+эп
2019;Амурская область;10000000;БЛАГОВЕЩЕНСК;10701000;2;No substance;No substance;NО2, Ф, БП;12.5;12.3;10.8;29.3;225.8;1
2019;Амурская область;10000000;ЗЕЯ;10712000;1;No substance;No substance;Ф;0.01;0.1;0.8;7.4;23.1;1
2019;Амурская область;10000000;ТЫНДА;10732000;2;No substance;No substance;ВВ, NО2;2.1;0.8;1.9;13.1;32.9;1+эп
2019;Архангельская область;11000000;АРХАНГЕЛЬСК;11701000;2;БП;No substance;No substance;2.4;3.0;4.8;22.2;349.0;3
2019;Архангельская область;11000000;КОРЯЖМА;11708000;1;No substance;No substance;No substance;1.5;0.5;5.0;5.8;36.5;1
2019;Архангельская область;11000000;НОВОДВИНСК;11715000;2;БП;No substance;No substance;10.1;13.5;5.3;3.4;38.2;2
2019;Архангельская область;11000000;СЕВЕРОДВИНСК;11730000;1;No substance;No substance;No substance;9.0;11.5;6.5;7.7;182.8;2
2019;Астраханская область;12000000;АКСАРАЙСКИЙ;12630404;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2019;Астраханская область;12000000;АСТРАХАНЬ;12701000;3;No substance;No substance;Ф;1.9;6.5;4.9;12.1;534.2;5
2019;Астраханская область;12000000;БУЗАН;12630412;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2019;Астраханская область;12000000;ДОСАНГ;12630406;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1+1
2019;Астраханская область;12000000;КОМСОМОЛЬСКИЙ;12630406;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2019;Астраханская область;12000000;НАРИМАНОВ;12640101;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2019;Астраханская область;12000000;СЕИТОВКА;12630444;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2019;Белгородская область;14000000;БЕЛГОРОД;14701000;1;No substance;No substance;No substance;0.7;0.2;4.4;26.1;392.0;4
2019;Белгородская область;14000000;ГУБКИН;14730000;1;No substance;No substance;No substance;0.03;0.04;0.5;4.9;87.0;1
2019;Белгородская область;14000000;СТАРЫЙ ОСКОЛ;14740000;1;No substance;No substance;Ф;0.03;0.1;1.6;14.4;224.0;3
2019;Брянская область;15000000;БРЯНСК;15701000;1;No substance;No substance;NO2;8.7;0.7;9.8;22.0;405.0;4
2019;Владимирская область;17000000;ВЛАДИМИР;17701000;1;No substance;No substance;No substance;0.4;0.2;1.8;1.1;357.9;4
2019;Волгоградская область;18000000;ВОЛГОГРАД;18701000;1;No substance;No substance;No substance;2.1;3.2;10.6;62.8;1013.5;4
2019;Волгоградская область;18000000;ВОЛЖСКИЙ;18710000;1;No substance;No substance;No substance;13.4;3.9;7.3;45.5;325.2;1
2019;Волгоградская область;18000000;СВЕТЛЫЙ ЯР;18649151;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2019;Вологодская область;19000000;ВОЛОГДА;19701000;1;No substance;No substance;No substance;0.2;0.2;2.2;13.6;311.8;2
2019;Вологодская область;19000000;ЧЕРЕПОВЕЦ;19730000;1;No substance;No substance;No substance;16.2;30.2;18.8;250.1;316.5;4
2019;Воронежская область;20000000;ВОРОНЕЖ;20701000;2;No substance;No substance;ВВ, NO2, Ф;1.2;0.6;10.3;75.1;1054.0;5+1
2019;Еврейская автономная область;99000000;БИРОБИДЖАН;99701000;2;No substance;No substance;ВВ, БП;3.7;1.7;1.2;6.7;73.6;1+эп
2019;Забайкальский край;76000000;КРАСНОКАМЕНСК;76621101;1;No substance;No substance;No substance;6.0;4.9;1.7;0.3;51.6;1
2019;Забайкальский край;76000000;ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ;76715000;3;БП;No substance;БП;0.03;0.02;0.01;0.04;15.9;1
2019;Забайкальский край;76000000;ЧИТА;76701000;4;БП;No substance;ВВ, БП, Фенол;9.5;10.5;7.1;29.1;350.0;5
2019;Ивановская область;24000000;ИВАНОВО;24701000;2;No substance;No substance;NO2;0.2;0.3;6.7;24.9;405.1;2
2019;Ивановская область;24000000;ПРИВОЛЖСК;24620106;1;No substance;No substance;NO2;0.02;0.04;0.03;0.2;15.3;1
2019;Иркутская область;25000000;АНГАРСК;25703000;3;БП;No substance;NO2, БП;12.6;63.2;12.8;10.0;225.5;4+эп
2019;Иркутская область;25000000;БАЙКАЛЬСК;25634108;2;No substance;No substance;О3, БП;0.07;0.05;0.05;0.01;12.5;2
2019;Иркутская область;25000000;БИРЮСИНСК;25636105;1;No substance;No substance;БП;-9.0;-9.0;-9.0;-9.0;8.4;1
2019;Иркутская область;25000000;БРАТСК;25714000;4;БП;No substance;ВВ, CS2, БП;16.0;14.1;7.4;86.8;227.5;5
2019;Иркутская область;25000000;ВИХОРЕВКА;25604103;-9;No substance;No substance;ВВ;-9.0;-9.0;-9.0;-9.0;21.0;1
2019;Иркутская область;25000000;ЗИМА;25720000;4;БП;No substance;БП;0.1;0.2;0.03;0.5;30.8;2+эп
2019;Иркутская область;25000000;ИРКУТСК;25701000;4;БП;No substance;ВВ, NO2, БП;7.9;42.9;11.0;32.4;623.5;7
2019;Иркутская область;25000000;КУЛТУК;25634162;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;3.7;1
2019;Иркутская область;25000000;ЛИСТВЯНКА;25612160;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;2.0;1
2019;Иркутская область;25000000;МЕГЕТ;25703000;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;8.9;1
2019;Иркутская область;25000000;САЯНСК;25726000;3;БП;No substance;БП;3.0;17.2;3.1;0.1;38.7;1
2019;Иркутская область;25000000;СВИРСК;25746000;4;БП;No substance;ВВ, БП;0.1;0.1;0.1;0.4;12.8;1
2019;Иркутская область;25000000;СЛЮДЯНКА;25634101;1;No substance;No substance;No substance;0.1;4.4;0.2;0.2;18.2;1
2019;Иркутская область;25000000;ТУЛУН;25732000;-9;No substance;No substance;NO2, БП;0.05;0.04;0.01;0.2;41.3;1
2019;Иркутская область;25000000;УСОЛЬЕ-СИБИРСКОЕ;25736000;4;БП;No substance;БП;5.5;17.4;2.9;0.1;76.8;2
2019;Иркутская область;25000000;УСТЬ-ИЛИМСК;25738000;1;No substance;No substance;NO2;12.2;7.7;4.3;4.3;81.1;3
2019;Иркутская область;25000000;ЧЕРЕМХОВО;25745000;4;БП;No substance;ВВ, NO2, БП;0.08;0.12;0.6;0.15;50.6;2
2019;Иркутская область;25000000;ШЕЛЕХОВ;25655101;4;БП;No substance;ВВ, О3, БП, РМ10;6.1;3.5;0.5;18.4;48.5;2
2019;Калининградская область;27000000;КАЛИНИНГРАД;27701000;1;No substance;No substance;No substance;0.9;0.5;5.9;28.8;482.4;5
2019;Калужская область;29000000;КАЛУГА;29701000;2;No substance;No substance;NO2;0.3;0.2;3.8;25.2;336.7;2
2019;Камчатский край;30000000;ЕЛИЗОВО;30607101;1;No substance;No substance;No substance;2.0;0.9;0.9;6.1;39.5;1
2019;Камчатский край;30000000;ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ;30701000;1;No substance;No substance;No substance;1.4;1.8;3.5;17.1;181.1;5
2019;Карачаево-Черкесская Республика;91000000;ЧЕРКЕССК;91701000;-9;No substance;No substance;No substance;0.11;0.1;1.0;7.1;122.4;1
2019;Кемеровская область;32000000;КЕМЕРОВО;32701000;3;БП;No substance;NO2, БП;7.6;9.4;10.9;31.0;559.0;8
2019;Кемеровская область;32000000;НОВОКУЗНЕЦК;32731000;4;БП;No substance;БП;34.1;50.5;19.3;204.4;553.6;8
2019;Кемеровская область;32000000;ПРОКОПЬЕВСК;32737000;2;No substance;No substance;ВВ, БП;5.6;3.1;0.8;5.2;191.8;2
2019;Кировская область;33000000;КИРОВ;33701000;1;No substance;No substance;No substance;5.0;2.0;8.8;40.6;507.2;5
2019;Кировская область;33000000;КИРОВО-ЧЕПЕЦК;33707000;1;No substance;No substance;No substance;4.2;0.1;2.8;10.0;72.1;1
2019;Костромская область;34000000;ВОЛГОРЕЧЕНСК;34706000;1;No substance;No substance;No substance;0.0;0.9;14.0;0.9;16.4;1
2019;Костромская область;34000000;КОСТРОМА;34701000;1;No substance;No substance;No substance;3.0;0.4;7.9;54.4;276.1;4
2019;Краснодарский край;03000000;КРАСНОДАР;03701000;2;No substance;25 ВВ, ст. 8;ВВ, Ф;7.3;1.0;14.7;75.5;918.1;3
2019;Краснодарский край;03000000;НОВОРОССИЙСК;03720000;1;No substance;No substance;NO2;1.9;1.0;12.5;21.4;273.3;3
2019;Краснодарский край;03000000;СОЧИ;03726000;1;No substance;No substance;No substance;0.2;0.3;3.4;18.0;443.6;2
2019;Красноярский край;04000000;АЧИНСК;04703000;3;No substance;No substance;NO2, БП, Ф;15.6;5.1;9.9;9.8;106.4;3
2019;Красноярский край;04000000;КАНСК;04720000;2;No substance;No substance;БП;2.2;1.2;1.3;7.7;89.1;2
2019;Красноярский край;04000000;КРАСНОЯРСК;04701000;3;БП;No substance;БП, Ф;14.9;20.4;22.1;118.7;1096.1;8
2019;Красноярский край;04000000;ЛЕСОСИБИРСК;04722000;4;БП;No substance;ВВ, БП, Ф;0.5;0.3;0.7;5.6;64.1;2
2019;Красноярский край;04000000;МИНУСИНСК;04723000;4;БП;No substance;БП;0.6;0.02;0.01;0.2;70.9;1
2019;Красноярский край;04000000;НАЗАРОВО;04726000;2;No substance;No substance;БП;11.3;22.3;13.6;0.8;49.8;2
2019;Красноярский край;04000000;НОРИЛЬСК;04729000;4;No substance;26 H2S, (ст.11);SO2;6.5;1764.7;8.7;8.5;181.7;2
2019;Курганская область;37000000;КУРГАН;37701000;3;БП;26, углерод (Cажа), ст. 4;БП, Ф, Углерод (Cажа);0.6;0.2;6.4;22.4;315.3;5
2019;Курская область;38000000;КУРСК;38701000;1;No substance;No substance;Ф;0.4;0.7;11.6;75.6;450.0;4
2019;Ленинградская область;41000000;ВОЛОСОВО;41606101;-9;No substance;No substance;No substance;-9.0;0.001;0.017;0.032;11.9;1
2019;Ленинградская область;41000000;ВОЛХОВ;41609101;-9;No substance;No substance;No substance;2.1;0.5;1.4;0.6;44.5;1
2019;Ленинградская область;41000000;ВЫБОРГ;41615101;1;No substance;No substance;No substance;0.7;0.5;0.4;0.6;76.4;1
2019;Ленинградская область;41000000;КИНГИСЕПП;41621101;1;No substance;No substance;No substance;0.1;0.1;0.3;0.34;45.9;1
2019;Ленинградская область;41000000;КИРИШИ;41624101;1;No substance;No substance;No substance;0.3;14.9;7.2;5.2;50.8;2
2019;Ленинградская область;41000000;ЛУГА;41633101;1;No substance;No substance;No substance;0.2;0.03;0.03;0.26;35.0;1
2019;Ленинградская область;41000000;СВЕТОГОРСК;41615114;-9;No substance;No substance;No substance;0.3;0.1;1.3;2.3;15.4;1
2019;Ленинградская область;41000000;СЛАНЦЫ;41642101;-9;No substance;No substance;No substance;0.3;0.06;0.8;0.8;32.3;1
2019;Ленинградская область;41000000;ТИХВИН;41645101;-9;No substance;No substance;No substance;1.1;0.1;0.8;3.5;58.1;1
2019;Липецкая область;42000000;ЛИПЕЦК;42701000;1;No substance;No substance;No substance;20.7;22.3;22.9;255.3;509.0;5+1
2019;Магаданская область;44000000;МАГАДАН;44701000;1;No substance;No substance;Ф;2.1;2.2;1.8;9.0;91.8;3
2019;Московская область;46000000;ВОСКРЕСЕНСК;46710000;1;No substance;No substance;No substance;0.15;0.8;0.2;0.5;93.2;2
2019;Московская область;46000000;ДЗЕРЖИНСКИЙ;46711000;1;No substance;No substance;NO2;0.5;1.6;8.9;0.1;56.3;1
2019;Московская область;46000000;КЛИН;46737000;1;No substance;No substance;No substance;0.1;0.01;3.4;1.3;79.4;3
2019;Московская область;46000000;КОЛОМНА;46738000;1;No substance;No substance;No substance;0.3;0.02;0.1;3.0;141.1;2
2019;Московская область;46000000;МЫТИЩИ;46746000;1;No substance;No substance;No substance;0.2;0.04;1.8;1.2;222.7;2
2019;Московская область;46000000;ПОДОЛЬСК;46760000;1;No substance;No substance;NO2;0.04;0.01;0.5;0.5;304.2;3
2019;Московская область;46000000;ПРИОКСКО-ТЕРРАСНЫЙ БИОСФЕРНЫЙ ЗАПОВЕДНИК;00000000;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;1.3;1
2019;Московская область;46000000;СЕРПУХОВ;46770000;1;No substance;No substance;Ф;0.3;0.01;0.3;0.7;124.9;2
2019;Московская область;46000000;ЩЕЛКОВО;46788000;1;No substance;No substance;NH3;0.1;0.1;0.3;0.4;124.8;2
2019;Московская область;46000000;ЭЛЕКТРОСТАЛЬ;46790000;1;No substance;No substance;NO2;0.2;0.02;0.4;1.6;157.4;2
2019;Мурманская область;47000000;АПАТИТЫ;47519000;1;No substance;No substance;No substance;3.4;7.8;3.7;3.5;55.2;2
2019;Мурманская область;47000000;ЗАПОЛЯРНЫЙ;47515000;1;No substance;No substance;No substance;3.8;68.2;0.8;1.2;37.1;1+1
2019;Мурманская область;47000000;КАНДАЛАКША;47608101;1;No substance;No substance;No substance;0.4;0.7;0.05;10.9;30.6;1+2
2019;Мурманская область;47000000;КИРОВСК;47522000;-9;No substance;No substance;No substance;5.2;3.3;1.6;0.8;26.2;1
2019;Мурманская область;47000000;КОЛА;47605101;-9;No substance;No substance;No substance;0.01;0.02;0.002;0.01;9.7;1
2019;Мурманская область;47000000;МОНЧЕГОРСК;47524000;1;No substance;No substance;Ф;4.4;37.1;1.1;3.2;41.5;2+1
2019;Мурманская область;47000000;МУРМАНСК;47701000;1;No substance;No substance;No substance;0.5;14.8;4.0;14.9;292.5;3
2019;Мурманская область;47000000;НИКЕЛЬ;47515000;2;SO2;No substance;No substance;3.8;68.2;0.8;1.2;37.1;2+2
2019;Мурманская область;47000000;ОЛЕНЕГОРСК;47526000;1;No substance;No substance;No substance;3.3;0.7;1.2;1.3;20.7;1
2019;Нижегородская область;22000000;АРЗАМАС;22703000;1;No substance;No substance;No substance;0.1;0.03;0.64;5.1;104.1;2
2019;Нижегородская область;22000000;ДЗЕРЖИНСК;22721000;1;No substance;No substance;No substance;0.4;0.1;4.0;13.2;230.6;3
2019;Нижегородская область;22000000;ДЗЕРЖИНСК (ВОСТОЧНАЯ ПРОМЗОНА);22721000;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2019;Нижегородская область;22000000;КСТОВО;22537000;1;No substance;No substance;No substance;0.23;5.6;5.4;13.8;67.9;2
2019;Нижегородская область;22000000;НИЖНИЙ НОВГОРОД;22701000;1;No substance;No substance;No substance;0.8;0.8;16.4;81.5;1259.0;9
2019;Новгородская область;49000000;БОРОВИЧИ;49606101;1;No substance;No substance;No substance;3.3;0.5;1.3;2.0;49.1;1
2019;Новгородская область;49000000;ВЕЛИКИЙ НОВГОРОД;49701000;1;No substance;No substance;No substance;1.7;0.21;6.9;26.4;224.6;3
2019;Новгородская область;49000000;СТАРАЯ РУССА;49639101;1;No substance;No substance;No substance;0.2;0.02;0.11;0.46;28.0;1
2019;Новосибирская область;50000000;БЕРДСК;50708000;2;No substance;No substance;ВВ, СО;0.2;0.2;0.6;0.8;98.8;1
2019;Новосибирская область;50000000;ИСКИТИМ;50712000;3;No substance;No substance;ВВ, NO2,СО,БП;0.9;0.06;2.6;6.1;60.1;2+эп
2019;Новосибирская область;50000000;НОВОСИБИРСК;50701000;2;БП;No substance;ВВ, БП;9.4;28.3;27.2;5.0;1618.0;10
2019;Омская область;52000000;ОМСК;52701000;1;No substance;No substance;No substance;35.4;77.9;49.5;77.5;1164.8;8
2019;Оренбургская область;53000000;КУВАНДЫК;53714000;2;No substance;No substance;БП;0.0;0.001;0.4;0.8;23.4;2
2019;Оренбургская область;53000000;МЕДНОГОРСК;53715000;1;No substance;No substance;SO2;0.07;6.1;0.1;0.8;24.9;2
2019;Оренбургская область;53000000;НОВОТРОИЦК;53720000;2;No substance;No substance;ВВ, NO2;6.1;4.1;5.4;38.2;84.9;2
2019;Оренбургская область;53000000;ОРЕНБУРГ;53701000;1;No substance;No substance;No substance;0.4;0.6;9.0;43.2;565.3;3
2019;Оренбургская область;53000000;ОРСК;53723000;2;No substance;No substance;NO2, БП;1.2;1.1;3.3;13.6;227.9;4
2019;Орловская область;54000000;ОРЕЛ;54701000;1;No substance;No substance;BB, NO2;0.35;0.12;4.6;21.8;312.0;4
2019;Пензенская область;56000000;ПЕНЗА;56701000;1;No substance;No substance;Ф, НCl;0.46;0.2;5.9;27.5;523.7;4
2019;Пермский край;57000000;БЕРЕЗНИКИ;57708000;1;No substance;No substance;Ф;2.3;0.3;3.3;17.0;141.3;2
2019;Пермский край;57000000;ГУБАХА;57516000;1;No substance;No substance;БП;0.5;1.4;1.8;5.1;19.5;2
2019;Пермский край;57000000;ПЕРМЬ;57701000;1;No substance;No substance;No substance;0.8;6.0;21.4;125.8;1053.9;7
2019;Пермский край;57000000;СОЛИКАМСК;57730000;1;No substance;No substance;Ф;0.8;0.2;1.6;1.9;93.1;3
2019;Приморский край;05000000;АРТЕМ;05705000;1;No substance;No substance;No substance;11.9;8.3;4.5;9.7;116.0;1
2019;Приморский край;05000000;ВЛАДИВОСТОК;05701000;3;No substance;42 NO2, ст.6;NO2, Ф;3.6;4.6;7.3;50.6;633.1;6
2019;Приморский край;05000000;ДАЛЬНЕГОРСК;05707000;1;No substance;No substance;No substance;0.4;0.6;0.7;4.1;43.3;1
2019;Приморский край;05000000;НАХОДКА;05714000;1;No substance;No substance;No substance;1.7;2.8;1.7;7.3;148.3;1
2019;Приморский край;05000000;УССУРИЙСК;05723000;3;No substance;No substance;БП;2.7;2.3;2.2;15.9;199.0;1
2019;Псковская область;58000000;ВЕЛИКИЕ ЛУКИ;58710000;-9;No substance;No substance;No substance;0.21;0.32;1.32;9.4;91.4;1
2019;Псковская область;58000000;ПСКОВ;58701000;1;No substance;No substance;No substance;0.13;0.14;2.4;17.6;210.5;1
2019;Республика Башкортостан;80000000;БЛАГОВЕЩЕНСК;80615101;1;No substance;No substance;No substance;0.4;0.2;1.8;5.4;35.0;2
2019;Республика Башкортостан;80000000;САЛАВАТ;80739000;2;No substance;32 ЭБ, ст.1;No substance;1.1;14.9;11.2;12.4;151.6;3
2019;Республика Башкортостан;80000000;СТЕРЛИТАМАК;80745000;1;No substance;No substance;No substance;1.9;0.2;6.6;44.6;278.1;5
2019;Республика Башкортостан;80000000;ТУЙМАЗЫ;80651101;1;No substance;No substance;ВВ;0.2;0.7;1.1;11.0;68.6;1
2019;Республика Башкортостан;80000000;УФА;80701000;1;No substance;No substance;No substance;2.0;17.0;19.4;77.0;1135.5;9
2019;Республика Бурятия;81000000;ГУСИНООЗЕРСК;81648101;3;No substance;No substance;ВВ, О3, РМ10;8.4;25.1;8.5;0.8;23.1;1
2019;Республика Бурятия;81000000;СЕЛЕНГИНСК;81624163;4;БП;No substance;ВВ, БП, О3, РМ10, РМ2.5;0.03;0.01;0.02;0.1;13.8;2
2019;Республика Бурятия;81000000;УЛАН-УДЭ;81701000;4;БП;No substance;ВВ, БП, О3, Ф, РМ10,РМ2.5;6.4;8.0;6.3;40.8;435.5;3
2019;Республика Дагестан;82000000;МАХАЧКАЛА;82701000;3;No substance;63 ВВ, ст. 4;ВВ, NO2, НF;1.1;1.2;16.6;36.0;596.3;3
2019;Республика Карелия;86000000;КОНДОПОГА;86615101;-9;No substance;No substance;No substance;0.49;0.48;0.91;2.56;29.7;1
2019;Республика Карелия;86000000;НАДВОИЦЫ;86645160;1;No substance;No substance;No substance;0.54;0.08;0.01;0.45;7.4;1
2019;Республика Карелия;86000000;ПЕТРОЗАВОДСК;86701000;1;No substance;No substance;No substance;0.31;0.21;3.3;22.13;280.2;1
2019;Республика Коми;87000000;ВОРКУТА;87710000;1;No substance;No substance;No substance;18.2;19.0;4.9;5.7;74.8;2
2019;Республика Коми;87000000;СОСНОГОРСК;87626122;-9;No substance;No substance;No substance;0.1;0.11;3.4;13.3;42.9;1
2019;Республика Коми;87000000;СЫКТЫВКАР;87701000;1;No substance;No substance;No substance;2.5;0.9;6.4;20.5;260.3;4
2019;Республика Коми;87000000;УХТА;87725000;1;No substance;No substance;No substance;0.3;0.64;4.7;11.8;116.2;2
2019;Республика Крым;35000000;АРМЯНСК;35706000;2;No substance;No substance;ВВ;0.0;0.0;0.0;0.001;21.6;2
2019;Республика Крым;35000000;КЕРЧЬ;35715000;1;No substance;No substance;NO2;0.05;0.06;0.33;0.16;151.0;2
2019;Республика Крым;35000000;КРАСНОПЕРЕКОПСК;35718000;2;No substance;No substance;ВВ,SO2, CO;0.16;0.001;0.57;5.1;25.2;2
2019;Республика Крым;35000000;СИМФЕРОПОЛЬ;35701000;1;No substance;No substance;No substance;0.34;0.07;0.49;0.21;341.5;3
2019;Республика Крым;35000000;ЯЛТА;35729000;1;No substance;No substance;ВВ;0.04;0.06;0.06;0.07;79.3;2
2019;Республика Мордовия;89000000;САРАНСК;89701000;1;No substance;No substance;NO2;1.0;0.4;3.7;19.9;348.1;4
2019;Республика Саха (Якутия);98000000;МИРНЫЙ;98631101;1;No substance;No substance;No substance;11.1;0.3;7.6;95.9;72.2;1
2019;Республика Саха (Якутия);98000000;НЕРЮНГРИ;98660101;1;No substance;No substance;ВВ;10.1;4.5;10.5;7.5;74.0;2
2019;Республика Саха (Якутия);98000000;УСТЬ-НЕРА;98639151;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;5.6;1
2019;Республика Саха (Якутия);98000000;ЯКУТСК;98701000;1;No substance;No substance;ВВ;0.2;0.2;5.6;23.8;311.8;3
2019;Республика Северная Осетия – Алания;90000000;ВЛАДИКАВКАЗ;90701000;2;No substance;No substance;NO2;0.1;0.4;3.1;88.5;304.9;2
2019;Республика Татарстан;92000000;КАЗАНЬ;92701000;2;No substance;No substance;Ф;1.1;3.3;8.1;66.3;1252.0;10
2019;Республика Татарстан;92000000;НАБЕРЕЖНЫЕ ЧЕЛНЫ;92730000;1;No substance;No substance;Ф, NO2;0.6;1.9;5.1;31.2;529.8;5
2019;Республика Татарстан;92000000;НИЖНЕКАМСК;92644101;1;No substance;No substance;Ф, NH3;2.4;6.6;7.2;12.6;238.9;3
2019;Республика Тыва;93000000;КЫЗЫЛ;93701000;4;БП;No substance;БП, ВВ, NO2;0.1;0.04;0.6;4.9;117.9;3
2019;Республика Хакасия;95000000;АБАКАН;95701000;4;БП;No substance;БП;1.2;5.6;6.9;8.4;186.2;2
2019;Республика Хакасия;95000000;САЯНОГОРСК;95708000;1;No substance;No substance;No substance;4.0;9.0;0.8;50.5;56.6;1
2019;Республика Хакасия;95000000;ЧЕРНОГОРСК;95715000;4;БП;No substance;БП;0.3;0.09;0.3;3.4;77.4;1
2019;Ростовская область;60000000;АЗОВ;60704000;1;No substance;No substance;ВВ;0.1;0.2;0.4;0.8;81.3;2
2019;Ростовская область;60000000;БАТАЙСК;60707000;2;No substance;No substance;ВВ;0.02;0.03;0.06;0.14;127.6;1
2019;Ростовская область;60000000;ВОЛГОДОНСК;60712000;1;No substance;No substance;Ф;0.06;0.2;1.1;0.1;171.5;2
2019;Ростовская область;60000000;ГУКОВО;60715000;1;No substance;No substance;ВВ, СО;0.3;0.1;0.1;0.7;63.7;1
2019;Ростовская область;60000000;МИЛЛЕРОВО;60632101;2;No substance;No substance;NO2, Ф;0.5;0.2;0.3;0.8;35.2;1
2019;Ростовская область;60000000;НОВОЧЕРКАССК;60727000;3;No substance;39 ВВ;ВВ, NO2,Ф;0.1;0.1;0.3;4.2;167.3;2
2019;Ростовская область;60000000;НОВОШАХТИНСК;60730000;1;No substance;No substance;ВВ;0.1;0.1;0.03;0.2;107.5;1
2019;Ростовская область;60000000;РОСТОВ-НА-ДОНУ;60701000;3;No substance;No substance;ВВ, HF, Ф;0.4;0.5;8.4;64.9;1130.3;7
2019;Ростовская область;60000000;САЛЬСК;60650101;1;No substance;No substance;ВВ;0.2;0.1;0.3;0.3;57.6;1
2019;Ростовская область;60000000;ТАГАНРОГ;60737000;1;No substance;No substance;No substance;0.9;0.1;1.0;2.3;248.6;1+эп
2019;Ростовская область;60000000;ЦИМЛЯНСК;60657101;1;No substance;No substance;No substance;0.1;0.02;0.02;0.04;14.5;1
2019;Ростовская область;60000000;ШАХТЫ;60740000;2;No substance;No substance;ВВ, NO2;0.6;0.3;0.9;1.0;231.6;1
2019;Рязанская область;61000000;РЯЗАНЬ;61701000;2;Н2S, Фенол;No substance;No substance;0.8;5.9;19.8;112.8;539.8;4+эп
2019;Самарская область;36000000;БЕЗЕНЧУК;36604151;1;No substance;No substance;No substance;0.04;0.02;0.06;0.11;22.1;1
2019;Самарская область;36000000;ЖИГУЛЕВСК;36704000;1;No substance;No substance;No substance;0.4;0.01;0.2;0.3;56.6;1
2019;Самарская область;36000000;НОВОКУЙБЫШЕВСК;36713000;1;No substance;No substance;No substance;0.7;3.3;3.2;4.0;103.1;3+1
2019;Самарская область;36000000;ОТРАДНЫЙ;36724000;1;No substance;No substance;No substance;0.1;0.3;0.6;0.8;47.1;1
2019;Самарская область;36000000;ПОХВИСТНЕВО;36727000;1;No substance;No substance;No substance;0.001;0.0;0.05;0.08;29.1;1
2019;Самарская область;36000000;САМАРА;36701000;2;H2S;No substance;No substance;1.0;2.4;6.7;3.4;1156.6;10+1
2019;Самарская область;36000000;СЫЗРАНЬ;36735000;1;No substance;No substance;Ф;0.8;5.0;1.3;3.5;169.4;3+1
2019;Самарская область;36000000;ТОЛЬЯТТИ;36740000;1;No substance;No substance;No substance;3.4;0.1;6.8;5.6;702.8;7+1
2019;Самарская область;36000000;ЧАПАЕВСК;36750000;1;No substance;No substance;No substance;0.04;0.02;0.74;0.59;72.2;2+1
2019;Саратовская область;63000000;БАЛАКОВО;63607101;1;No substance;No substance;NO2, Ф;0.11;0.7;1.74;11.33;188.5;3
2019;Саратовская область;63000000;САРАТОВ;63701000;2;No substance;No substance;NO2, Ф;0.5;1.9;11.4;53.2;844.9;6
2019;Сахалинская область;64000000;АЛЕКСАНДРОВСК-САХАЛИНСКИЙ;64704000;1;No substance;No substance;Углерод (Cажа);0.01;0.01;0.1;0.7;9.5;1
2019;Сахалинская область;64000000;КОРСАКОВ;64716000;2;No substance;56 ВВ, ст.3;ВВ;0.3;0.04;4.0;5.4;33.2;2
2019;Сахалинская область;64000000;НОВОАЛЕКСАНДРОВСК;07726000;3;No substance;36 ВВ,ст.1;NO2, Углерод (Cажа);0.05;0.01;0.03;0.5;11.8;1
2019;Сахалинская область;64000000;ОХА;64736000;-9;No substance;No substance;NO2;0.12;0.1;3.2;24.2;20.7;1
2019;Сахалинская область;64000000;ПОРОНАЙСК;64740000;1;No substance;No substance;Углерод (Cажа);2.2;1.3;0.6;2.3;15.3;1
